مرْكز,center;rank;position,,noun,plural,مراكِز,,,,,2879
رِحْنا عالمرْكز التِّجاري.‌,We went to the commercial center.,,,,,,,,,2880
مرْكز الشُّرْطة‌,police station,,noun,,,,,,,2881
مرْكز الشُّرْطة عاليَمين.‌,The police station is on the right.,,,,,,,,,2882
مرْكزو بِالشِّرْكِة مْنيح.‌,His rank in the company is good.,,,,,,,,,2883
مرْكزي,central,,adjective,,,,,,,2884
البنْك المرْكزي بيسكِّر بِالأعْياد.‌,The central bank is closed on holidays.,,,,,,,,,2885
مُريح,comfortable,,adjective,,,,,,,2886
شْتريْت تخِت مُريح.‌,I bought a comfortable bed.,,,,,,,,,2887
مريض,ill;sick;unwell,,adjective,plural,مُرضا,,,,,2888
ما رِحِت عالشِّغِل لِأنّي مريضة.‌,I didn't go to work because I'm sick.,,,,,,,,,2889
مزْبوط/مظْبوط,correct;right;true,,adjective,elative,أزْبط,,,,,2890
جَوابك مزْبوط!‌,Your answer is right!,,,,,,,,,2891
مزْحة,joke,,noun,,,,,,,2892
مزْحِتو مِش مهْضومِة.‌,His joke isn't funny.,,,,,,,,,2893
مِزْدِوِج,double;dual,,adjective,,,,,,,2894
عِنْدي جِنْسية مِزْدِوْجِة.‌,I have dual nationality.,,,,,,,,,2895
مزْرعة,farm,,noun,plural,مزارِع,,,,,2896
المزْرعة فِيا دْجاج.‌,The farm has chickens.,,,,,,,,,2897
مِزْوِج,(not odd) even,,adverb,,,,,,,2898
تْنيْن وأرْبْعة هِنِّ أرْقام مِزْوِجِة.‌,Two and four are even numbers.,,,,,,,,,2899
مِسّ,miss,,noun; f.,,,,,,,2900
مِسّ نور مْعلِّمْتي.‌,Miss Nour is my teacher.,,,,,,,,,2901
مسا,evening,,noun,plural,أُمْسِيات,,,,,2902
المسا‌,in the evening,,adverb,,,,,,,2903
لازِم ما تاكُل كْتير المسا.‌,You mustn't eat a lot in the evening.,,,,,,,,,2904
هالمسا‌,this evening,,adverb,,,,,,,2905
بْشوفك هالمسا.‌,I'll see you this evening.,,,,,,,,,2906
مسا مْبارِح‌,yesterday evening;last night,,adverb,,,,,,,2907
ما قْدِرِت نام مسا مْبارِح.‌,I couldn't sleep last night.,,,,,,,,,2908
مساحة,space;area,,noun,,,,,,,2909
"مِشان مساحة أكْتر، شال الكنبايِة.‌",For more space;he removed the sofa.,,,,,,,,,2910
مسار,path;course,,noun,,,,,,,2911
مسارو ناجِح.‌,His path is successful.,,,,,,,,,2912
مُساعدِة,help;support,,noun,,,,,,,2913
بدّي مُساعدِة لنقّي تْيابي.‌,I need help choosing my clothes.,,,,,,,,,2914
مسْؤولية,responsibility;duty,,noun,,,,,,,2915
الأهِل عِنْدُن مسْؤولِيّات تِجاه وْلادُن.‌,Parents have responsibilities toward their children.,,,,,,,,,2916
مسْبح,swimming pool,,noun,plural,مسابِح,,,,,2917
قضّيْت الصّيْفية جنْب المسْبح.‌,I spent the summer by the swimming pool.,,,,,,,,,2918
مِسْتشْفى,hospital,,noun,plural,مِسْتشْفَيات,,,,,2919
راحِت عالمِسْتشْفى لِأنّا مريضة.‌,She went to the hospital because she is sick.,,,,,,,,,2920
مُسْتقْبل,future,,noun (no plural),,,,,,,2921
بدّو يْكون حكيم بِالمُسْتقْبل.‌,He wants to be a doctor in the future.,,,,,,,,,2922
مِسْتلْشِق,careless,,adjective,,,,,,,2923
بِلال مِسْتلْشِق بِالمدْرسِة.‌,Bilal is careless at school.,,,,,,,,,2924
مُسْتند,document,,noun,,,,,,,2925
هَيْدا مُسْتند مْهِمّ.‌,This is an important document.,,,,,,,,,2926
مِسْتهْتِر,careless,,adjective,,,,,,,2927
بِلال مِسْتهْتِر بِالمدْرسِة.‌,Bilal is careless at school.,,,,,,,,,2928
مسْرحية,play,,noun,,,,,,,2929
مُمثِّل مشْهور لح يْشارِك بِالمسْرحية.‌,A famous actor will participate in the play.,,,,,,,,,2930
مْسطّح,flat,,adjective,,,,,,,2931
كم شخِص بيصدّْقوا الأرْض مْسطّحة.‌,Few people believe the earth is flat.,,,,,,,,,2932
مسْطرة,ruler,,noun,plural,مساطِر,,,,,2933
رسمِت خطّ بِمسْطرة.‌,I drew a line with a ruler.,,,,,,,,,2934
مسك,hold,,verb,imperfect,يِمْسُك,,,,,2935
الطُّفُل مسك إيد إمّو.‌,The child held his mother's hand.,,,,,,,,,2936
مِسْمار,nail,,noun,plural,مسامير,,,,,2937
علّق الصّورة بِمِسْمار.‌,He hung the picture on a nail.,,,,,,,,,2938
مُسْيوْ,mister;Mr.,,noun,,,,,,,2939
مُسْيوْ زِياد جايي اليوْم.‌,Mr. Ziad is coming today.,,,,,,,,,2940
مِش,am/is/are not,,particle,,,,,,,2941
مِش مِشْكِلْتي!‌,It is not my problem!,,,,,,,,,2942
هِيِّ مِش هوْن.‌,She isn't here.,,,,,,,,,2943
مِش قادِر روح عالشِّغِل اليوْم.‌,I can't go to work today.,,,,,,,,,2944
مِشان,for,,preposition,,,,,,,2945
,شْترِت حليب مِشان إبْنا الصْغير. She bought milk for her small son.,,,,,,,,,2946
مِشان هيْك‌,therefore;so,,adverb,,,,,,,2947
"شتِّت، مِشان هيْك بْقيت بِالبيْت.‌",It rained;so I stayed at home.,,,,,,,,,2948
مشْروب,beverage;drink,,noun,,,,,,,2949
المطْعم بيقدِّم مشْروبات مجّاناً.‌,The restaurant offers drinks for free.,,,,,,,,,2950
مُشُط,brush;comb,,noun,plural,مْشاط,,,,,2951
عْطيني المُشُط.‌,Give me the brush.,,,,,,,,,2952
مشّط,brush;comb,,verb,imperfect,يْمشِّط,,,,,2953
بِتْحِبّ تْمشِّط شعِر بِنْتا.‌,She likes to brush her daughter's hair.,,,,,,,,,2954
مشْغول,busy,,adjective,,,,,,,2955
بيّي دايْماً مشْغول.‌,My father is always busy.,,,,,,,,,2956
مشْكل,fight,,noun,plural,مشاكِل,,,,,2957
كسر مُنْخارو بِالمشْكل.‌,He broke his nose in the fight.,,,,,,,,,2958
مِشِكْلِة,problem;trouble,,noun,plural,مشاكِل,,,,,2959
جِدّي عِنْدو مشاكِل صحّة.‌,My grandfather has health problems.,,,,,,,,,2960
مِشْمِس,sunny,,adjective,,,,,,,2961
الطّقِس مِشْمِس اليوْم.‌,The weather is sunny today.,,,,,,,,,2962
مشْهد,(theater) scene,,noun,plural,مشاهِد,,,,,2963
بِكْيِت لمّن شافِت المشْهد الحزين.‌,She cried when she saw the sad scene.,,,,,,,,,2964
مشْهور,famous;popular;celebrity;star,,adjective; noun,elative,أشْهر,,plural,مشاهير,,2965
المطْعم مشْهور لأكْلو.‌,The restaurant is famous for its food.,,,,,,,,,2966
هَيْدي الغِنّية مشْهورة.‌,This song is popular.,,,,,,,,,2967
هُوِّ واحد مِن أكْبر المشاهير بِلِبْنان.‌,He's one of the biggest celebrities in Lebanon.,,,,,,,,,2968
مُشوِّق,interesting,,adjective,,,,,,,2969
الِكْتاب كْتير مُشوِّق.‌,The book is very interesting.,,,,,,,,,2970
مِشي,walk,,verb,imperfect,يِمْشي,,,,,2971
لح إمْشي عالبيْت.‌,I'm going to walk home.,,,,,,,,,2972
مصاري,money,,plural noun,,,,,,,2973
البيْت بيكلِّف كْتير مصاري.‌,A house costs a lot of money.,,,,,,,,,2974
مُصْرِيّاتو‌,one's money,,plural noun,,,,,,,2975
حطّيْت مُصْرِيّاتي بِالبانْك.‌,I put my money in the bank.,,,,,,,,,2976
مصِر,Egypt,,noun; f.,,,,,,,2977
زِرِت مصِر السِّنِة الماضْيِة.‌,I visited Egypt last year.,,,,,,,,,2978
مصْرِف,bank,,noun,plural,مصارِف,,,,,2979
نبيل حطّ مُصْرِيّاتو بِالمصْرِف.‌,Nabil put his money in the bank.,,,,,,,,,2980
مصْلحة,business,,noun,plural,مصالِح,,,,,2981
بلّشوا مصْلحة عائلية.‌,They started a family business.,,,,,,,,,2982
مصْنع,factory,,noun,plural,مصانِع,,,,,2983
جَوْزا بْيِشْتِغِل بِالمصْنع.‌,Her husband works at the factory.,,,,,,,,,2984
مُطابِق,suitable;fitting,,adjective,,,,,,,2985
أكِل الِكْلاب مِش مُطابِق للإنْسان.‌,Dog food is not fit for humans.,,,,,,,,,2986
مطّاط,rubber,,noun,,,,,,,2987
هوْل الصّْبابيط معْمولين مِن مطّاط.‌,These boots are made of rubber.,,,,,,,,,2988
مطّاطي,rubber-,,adjective,,,,,,,2989
الوَلد لِعِب بِلِعْبِة مطّاطية.‌,The child played with a rubber toy.,,,,,,,,,2990
مطْبخ,kitchen,,noun,plural,مطابِخ,,,,,2991
إمّي دايْماً بِالمطْبخ.‌,My mom is always in the kitchen.,,,,,,,,,2992
مطْرح,place,,noun,plural,مطارِح,,,,,2993
في كْتير مطارِح مُشوِّقة للزِّيارة بِلِبْنان.‌,There are a lot of interesting places to visit in Lebanon.,,,,,,,,,2994
كِلّ مطْرح‌,everywhere,,adverb,,,,,,,2995
بْشوفو بِكِلّ مطْرح.‌,I see him everywhere.,,,,,,,,,2996
شي مطْرح‌,somewhere;anywhere,,adverb,,,,,,,2997
شايْفك بْشي مطْرح بسّ ما بِتْذكّر ويْن.‌,I’ve seen you somewhere;but I don't remember where.,,,,,,,,,2998
مطْرحو‌,in one's place;instead of one,,adverb,,,,,,,2999
عِمْلِت الفرِض مطْرحي.‌,She did the homework in my place.,,,,,,,,,3000
مطْرقة,hammer,,noun,,,,,,,3001
في مطْرقة بِعِلْبِةْ الأدَوات.‌,There is a hammer in his toolbox.,,,,,,,,,3002
مطْعم,restaurant,,noun,plural,مطاعِم,,,,,3003
في مطْعم جْديد حدّ بَيْتي.‌,There is a new restaurant next to my house.,,,,,,,,,3004
مِطْفي,off;turned off,,adjective,,,,,,,3005
التِّلْفِزْيوْن مِطْفي.‌,The television is off.,,,,,,,,,3006
مْطلّ,view,,noun,,,,,,,3007
حجزِت أوْضة مع مْطلّ.‌,I booked a room with a view.,,,,,,,,,3008
مطْلوب,necessary;required,,adjective,,,,,,,3009
عِنْدي كِلّ الأدَوات المطْلوبِة لإبْني عِلْبِة.‌,I have all the necessary tools to build a box.,,,,,,,,,3010
مظْهر,appearance;look(s),,noun,plural,مظاهِر,,,,,3011
مظْهرا حِلو.‌,She looks nice. (lit. Her appearance is nice.),,,,,,,,,3012
مع,with,,preposition,,,,,,,3013
بِتْعيش مع إمّا.‌,She lives with her mother.,,,,,,,,,3014
مين معي؟‌,(on the phone) Who am I speaking with? (lit. Who is with me?),,,,,,,,,3015
مع إنّو‌,although;even though,,conjunction,,,,,,,3016
"بدّي إقْعُد برّا، مع إنّو الطّقِس مِش حِلو.‌",I want to sit outside;even though the weather isn't nice.,,,,,,,,,3017
مع بعِض‌,together,,adverb,,,,,,,3018
بيعيشوا مع بعِض.‌,They live together.,,,,,,,,,3019
مع السّلامِة‌,goodbye;bye,,interjection,,,,,,,3020
"مع السّلامِة، بْشوفك قريباً.‌",Bye! See you soon!,,,,,,,,,3021
معْجون,clay;putty,,noun,,,,,,,3022
الِوْلاد بيحِبّوا يِلْعبوا بِالمعْجون.‌,Children like to play with putty.,,,,,,,,,3023
معْزوم,guest;invitee,,noun,plural,معازيم,,,,,3024
كان في كْتير معازيم بِالعِرِس.‌,There were many guests at the wedding.,,,,,,,,,3025
مْعصّب,angry,,adjective,,,,,,,3026
أمين مْعصّب كْتير.‌,Amin is very angry.,,,,,,,,,3027
مِعْطف,coat,,noun,plural,معاطِف,,,,,3028
خوْد المِعْطف. في برْد برّا.‌,Take the coat. It's cold outside.,,,,,,,,,3029
مُعْظم,most,,determiner,,,,,,,3030
مُعْظم الِوْلاد بيحِبّوا الشّوْكوْلاتة.‌,Most kids love chocolate.,,,,,,,,,3031
معْقول,possible,,adjective,,,,,,,3032
كِلّ شي معْقول إذا شْتغلْنا مع بعِض.‌,Everything is possible if we work together.,,,,,,,,,3033
مْعلّق,hanging;hung up,,adjective,,,,,,,3034
الصّورة مْعلّقة عالحيْط.‌,The picture is hanging on the wall.,,,,,,,,,3035
مْعلّْمِة,(female) teacher,,noun,,,,,,,3036
الِمْعلّْمِة بِتحِبّ تْلاميذا.‌,The teacher loves her students.,,,,,,,,,3037
معْلومِة,information,,noun,,,,,,,3038
قريْت هَيْدي المعْلومِة بِالجّريدِة.‌,I read this information in the newspaper.,,,,,,,,,3039
معْليْش,never mind;excuse me;pardon;sorry,,interjection,,,,,,,3040
"نْسيت شو بدّي قول، معْليْش.‌",I forgot what I want to say. Never mind!,,,,,,,,,3041
"معْليْش، فيني إسْتعْمِل قلمك؟‌",Sorry;can I use your pen?,,,,,,,,,3042
معْمل,factory,,noun,plural,معامِل,,,,,3043
جَوْزا بْيِشْتِغِل بِالمعْمل.‌,Her husband works at the factory.,,,,,,,,,3044
مغْسلِة,sink,,noun,plural,مغاسِل,,,,,3045
المغْسلِة ملْيانِة صْحون.‌,The sink is full of dishes.,,,,,,,,,3046
مْغيِّم,cloudy,,adjective,,,,,,,3047
مْغيّْمِة اليوْم.‌,It's cloudy today.,,,,,,,,,3048
مُفاجِئ,sudden,,adjective,,,,,,,3049
سْمِعِت صوْت مُفاجِئ.‌,I heard a sudden noise.,,,,,,,,,3050
مِفْتاح,key,,noun,plural,مفاتيح,,,,,3051
ضيّعِت مفاتيحي.‌,I lost my keys.,,,,,,,,,3052
مفْتوح,open,,adjective,,,,,,,3053
المحلّ الجّْديد فتح هَيْدا الأُسْبوع.‌,The new store opened this week.,,,,,,,,,3054
مفْرش,cloth,,noun,plural,مفارِش,,,,,3055
حُطّي مفْرش عالطّاوْلِة لتْخلِّيا نْضيفِة.‌,Put a cloth on the table to keep it clean.,,,,,,,,,3056
مفْرق,(street) corner,,noun,plural,مفارِق,,,,,3057
ناطِر عالمفْرق.‌,I'm waiting on the corner.,,,,,,,,,3058
مُفضّل,favorite,,adjective,,,,,,,3059
فاكِهْتي المُفضّلِة هِيِّ التِّفاح.‌,My favorite fruit is apples.,,,,,,,,,3060
مُفيد,useful,,adjective,,,,,,,3061
هوْل الأدَوات كْتير مُفيدين.‌,These tools are very useful.,,,,,,,,,3062
مُقابلِة,interview,,noun,,,,,,,3063
هَيْدا المُمثِّل بْيِكْره المُقابلات.‌,This actor hates interviews.,,,,,,,,,3064
مْقابيل,across from;opposite,,preposition,,,,,,,3065
بِتْلاقي مرْكز الشُّرْطة مْقابيل الشّارِع.‌,You can find the police station across the street.,,,,,,,,,3066
قعدِت مْقابيلو.‌,I sat opposite him.,,,,,,,,,3067
مْقصّ,scissors,,noun,,,,,,,3068
قصّيْت الوَرْقة بِالِمْقصّ.‌,I cut the paper with scissors.,,,,,,,,,3069
مقْعد,seat,,noun,plural,مقاعِد,,,,,3070
مقْعدو جنْبي.‌,His seat is next to me.,,,,,,,,,3071
مكان,place,,noun,plural,أماكِن,,,,,3072
في كْتير أماكِن مُشوِّقة للزِّيارة بِلِبْنان.‌,There are a lot of interesting places to visit in Lebanon.,,,,,,,,,3073
كِلّ مكان‌,everywhere,,adverb,,,,,,,3074
بْشوفو بِكِلّ مكان.‌,I see him everywhere.,,,,,,,,,3075
شي مكان‌,somewhere;anywhere,,adverb,,,,,,,3076
شايْفك بْشي مكان بسّ ما بِتْذكّر ويْن.‌,I’ve seen you somewhere;but I don't remember where.,,,,,,,,,3077
مكانو‌,in one's place;instead of one,,adverb,,,,,,,3078
عِمْلِت الفرِض مكاني.‌,She did the homework in my place.,,,,,,,,,3079
مكْتب,desk;office,,noun,plural,مكاتِب,,,,,3080
قعد عَ مكْتبو ودوّر الكُمْبْيوتِر.‌,He sat at his desk and turned on his computer.,,,,,,,,,3081
مكْتبو حدّ الصّالِة.‌,His office is near the hall.,,,,,,,,,3082
مكْتبِة,bookstore;library,,noun,,,,,,,3083
شْتريْت هَيْدا الِكْتاب مِن المكْتبِة مْبارِح.‌,I bought this book at the bookstore yesterday.,,,,,,,,,3084
بيروح عالمكْتبِة مرّة بِالشّهِر.‌,He goes to the library once a month.,,,,,,,,,3085
مْكسّرات,crackers,,plural noun,,,,,,,3086
شْتريْت مْكسّرات للحفْلِة.‌,I bought crackers for the party.,,,,,,,,,3087
مكنة,machine,,noun,,,,,,,3088
شْترى مكنة جْديدِة.‌,He bought a new machine.,,,,,,,,,3089
مِلِح,salt,,noun,plural,مَوالِح,,,,,3090
"بْليز، عْطيني المِلِح.‌",Please;give me the salt.,,,,,,,,,3091
ملْعقة,spoon,,noun,plural,ملاعِق,,,,,3092
بدّي ملْعقة للشّوْرْبة.‌,I want a spoon for the soup.,,,,,,,,,3093
ملِك,king,,noun,plural,مْلوك,,,,,3094
الملِك خِتْيار.‌,The king is old.,,,,,,,,,3095
ملِكِة,queen,,noun,,,,,,,3096
الملِكِة كْتير حِلْوِة.‌,The queen is very beautiful.,,,,,,,,,3097
مْلوّث,polluted,,adjective,,,,,,,3098
البحِر مْلّوّث لِأنّ النّاس بيكِبّوا بْلاسْتيك فيه.‌,The sea is polluted because people throw plastic in it.,,,,,,,,,3099
مْلوّن,colored,,adjective,,,,,,,3100
رسم عَ وَرق مْلوّن.‌,He drew on colored paper.,,,,,,,,,3101
ملّى,fill,,verb,imperfect,يْملّي,,,,,3102
ملّى القنينِة ميّ.‌,I filled the bottle with water.,,,,,,,,,3103
ملْيان,full,,adjective,,,,,,,3104
وَقْتو ملْيان.‌,His time is full.,,,,,,,,,3105
ملْيوْن,million,,number,plural,مْلايين,,,,,3106
تْمان ملْيوْن لِبْناني بيعيشوا برّا لِبْنان.‌,Eight million Lebanese live outside of Lebanon.,,,,,,,,,3107
مُمثِّل,actor,,noun,,,,,,,3108
المُمثِّل معْروف.‌,The actor is well known.,,,,,,,,,3109
ممرّ,path,,noun,,,,,,,3110
هَيْدا الممرّ بيوَدّي عالجّْنَيْنِة.‌,This path leads to the garden.,,,,,,,,,3111
مُمْكِن,possible;probably,,adjective; adverb,,,,,,,3112
كِلّ شي مُمْكِن إذا شْتغلْنا مع بعِض.‌,Everything is possible if we work together.,,,,,,,,,3113
البيْبي عم يِبْكي عشان مُمْكِن بدّو حليب.‌,The baby is crying because he probably wants milk.,,,,,,,,,3114
مُمِلّ,boring,,adjective,,,,,,,3115
رِفْقاتو مُمِلّين.‌,His friends are boring.,,,,,,,,,3116
ممْنوع,forbidden,,adjective,,,,,,,3117
ممْنوع التِّدْخين هوْن.‌,It is forbidden to smoke here.,,,,,,,,,3118
مُميّز,special;distinctive,,adjective,,,,,,,3119
شْترى هْدية مُميّزِة لإمّو.‌,He bought a special gift for his mother.,,,,,,,,,3120
مِن,from;of;since;ago;than;because of,,preposition,,,,,,,3121
قرا إيميْل مِن نورا.‌,He read an email from Noura.,,,,,,,,,3122
مِن ويْن‌,where from,,adverb,,,,,,,3123
إنْتَ مِن ويْن؟‌,Where are you from?,,,,,,,,,3124
مِن فضْلك‌,please,,interjection,,,,,,,3125
"مِن فضْلك، ساعِدْني!‌",Please;help me!,,,,,,,,,3126
مِن قبِل‌,before;previously;already,,adverb,,,,,,,3127
زِرِت بَيْروت مِن قبِل؟‌,Have you been to Beirut before?,,,,,,,,,3128
الخاتِم معْمول مِن دهب.‌,The ring is made of gold.,,,,,,,,,3129
ما شِفْتو مِن السِّنِة الماضْيِة.‌,I have not seen him since last year.,,,,,,,,,3130
بلّشِت سوق مِن سِنْتيْن.‌,I started driving two years ago.,,,,,,,,,3131
أنا أكْبر مِن إخْتي.‌,I'm older than my sister.,,,,,,,,,3132
أنا تعْبان شْوَيّ مِن الشِّغِل.‌,I'm a bit tired because of work.,,,,,,,,,3133
مُناسِب,suitable;appropriate;proper,,adjective,,,,,,,3134
هَيْدا الفُسْتان مِش مُناسِب للعِرِس.‌,This dress is not appropriate for the wedding.,,,,,,,,,3135
هَيْدي اللِّعْبِة مُناسْبِة لكِل الأعْمار.‌,This game is suitable for all ages.,,,,,,,,,3136
مُناسبِة,event;special occasion,,noun,,,,,,,3137
المدينِة بِتْقدِّم كْتير مُناسبات.‌,The city offers many events.,,,,,,,,,3138
مُنْتج,product,,noun,,,,,,,3139
المحلّ بيبيع مُنْتجات قديمِة.‌,The store sells old products.,,,,,,,,,3140
مِنْتِشِر,spread out;widespread,,adjective,,,,,,,3141
المدارِس الخاصّة مِنْتِشْرة بِالمدينِة.‌,Private schools are spread throughout the city.,,,,,,,,,3142
مُنْخار,nose,,noun,plural,مْناخير,,,,,3143
كسرِت مُنْخارا.‌,She broke her nose.,,,,,,,,,3144
منْصِب,(job) position,,noun,plural,مناصِب,,,,,3145
منْصِبي بِالشِّرْكِة مْنيح.‌,My position in the company is good.,,,,,,,,,3146
منْطقة,area,,noun,plural,مناطِق,,,,,3147
بيْت جِدّي بِمنْطقة رايْقة.‌,My grandfather's house is in a quiet area.,,,,,,,,,3148
مُنْطوْ,coat,,noun,plural,مُنْطوْيات,,,,,3149
خوْد المُنطوْ. في برْد برّا.‌,Take the coat. It's cold outside.,,,,,,,,,3150
منْظر,view,,noun,plural,مناظِر,,,,,3151
حجزِت أوْضة مع منْظر.‌,I booked a room with a view.,,,,,,,,,3152
منع,prevent;forbid,,verb,imperfect,يِمْنع,,,,,3153
منع الصّحافِة تِسْأل أسْئِلِة.‌,He forbid the press from asking questions.,,,,,,,,,3154
منّو,am/is/are not,,,,,,,,,3155
منّي مشْغول.‌,I'm not busy.,,,,,,,,,3156
مْنيح,good;nice;fine;kind;nice;well,,adjective,plural,مْناح; adverb,,,,,3157
بعْرِف مطْعم مْنيح.‌,I know a good restaurant.,,,,,,,,,3158
الطّقِس مْنيح.‌,The weather is nice.,,,,,,,,,3159
"أنا مْنيحة مدام، مِرْسي.‌",I'm fine;ma'am. Thank you.,,,,,,,,,3160
مِش مْنيح‌,bad,,adjective,plural,مِش مْناح,,,,,3161
التِّلْفِزْيوْن مِش مْنيح للأطْفال.‌,Television is bad for children.,,,,,,,,,3162
قريبي كْتير مْنيح.‌,My cousin is very kind.,,,,,,,,,3163
بْتِحْكي عربي مْنيح!‌,You speak Arabic well!,,,,,,,,,3164
مْهذّب,polite,,adjective,,,,,,,3165
رايان كْتير مْهذّبِة.‌,Rayan is very polite.,,,,,,,,,3166
مهْضوم,funny,,adjective,,,,,,,3167
كانِت مزْحة كْتير مهْضومِة.‌,It was a really funny joke.,,,,,,,,,3168
مْهِمّ,important,,adjective,elative,أهمّ,,,,,3169
أخدِت قرار مْهِمّ.‌,She made an important decision.,,,,,,,,,3170
مِهْمِل,careless,,adjective,,,,,,,3171
بِلال مِهْمِل بِالمدْرسِة.‌,Bilal is careless at school.,,,,,,,,,3172
موْبايْل,cell phone,,noun,,,,,,,3173
نْسيت موْبايْلي بِالبيْت.‌,I forgot my cell phone at home.,,,,,,,,,3174
موْدِل أزْياء,fashion model,,noun,,,,,,,3175
بْتِشْتِغِل كموْدِل أزْياء.‌,She works as a model.,,,,,,,,,3176
موْديْرْن,modern,,adjective; invariable,,,,,,,3177
شْترِت فرِش موْديْرْن.‌,She bought modern furniture.,,,,,,,,,3178
موْز,bananas,,collective noun,,,,,,,3179
السّْعادين بيحِبّوا الموْز.‌,Monkeys love bananas.,,,,,,,,,3180
موسيقى,music,,noun (no plural); f.,,,,,,,3181
بْيِسْمع موسيقى لمّا يَعْمِل فرْضو.‌,He listens to music when he does his homework.,,,,,,,,,3182
مَوْضوع,topic;subject;issue;matter,,noun,plural,مَواضيع,,,,,3183
"هَيْدا مَوْضوع خاصّ، ما بدّي إحْكي عنّو.‌",This is a private matter. I don't want to talk about it.,,,,,,,,,3184
مْوَظّف,employee,,noun,,,,,,,3185
هُوِّ الِمْوَظّف الوَحيد اللي بْيوصل مْأخّر.‌,He is the only employee who arrives late.,,,,,,,,,3186
موْف,purple,,adjective; invariable,,,,,,,3187
شْتريْت طقية موْف.‌,I bought a purple hat.,,,,,,,,,3188
مَوْقِع إلِكْتْروني,website,,noun,plural,مَواقِع إلِكْتْرونية,,,,,3189
الشِّرْكِة عِنْدا مَوْقِع إلِكْتْروني.‌,The company has a website.,,,,,,,,,3190
مَوْقِف,parking lot,,noun,plural,مَواقِف,,,,,3191
المَوْقِف ملْيان سِيّارات.‌,The parking lot is full of cars.,,,,,,,,,3192
مَوْهبِة,skill;talent,,noun,plural,مَواهِب,,,,,3193
عِنْدو كْتير مَواهِب.‌,He has many skills.,,,,,,,,,3194
ميّ,water,,noun; f.,also,ماي,,plural,مِياه,,3195
فيك تعْطيني شْوَيِّةْ ميّ بْليز؟‌,Could you give me some water;please?,,,,,,,,,3196
ميِّت,dead,,adjective,plural,أمْوات,,,,,3197
هُوِّ ميِّت.‌,He is dead.,,,,,,,,,3198
مية,hundred,,number,,,,,,,3199
عِدّ للمية.‌,Count to one hundred.,,,,,,,,,3200
ميةْ/ميت‌,hundred,,number,,,,,,,3201
الِكْتاب فِيو ميةْ صفْحة.‌,The book has a hundred pages.,,,,,,,,,3202
مَيْلِة,side,,noun,,,,,,,3203
ضربِت المَيْلِة الشّْمال مِن سِيّارْتي.‌,I hit the left side of my car.,,,,,,,,,3204
مين,who,,pronoun,,,,,,,3205
مين تّصل؟‌,Who called?,,,,,,,,,3206
مين ما كان‌,anyone;whoever,,pronoun,,,,,,,3207
بيصدِّق مين ما كان.‌,He believes anyone.,,,,,,,,,3208
ـُن,(possessive) their;(object) them,,pronoun; pl.,,,,,,,3209
بيحِبّوا وْلادُن.‌,They love their children.,,,,,,,,,3210
لح تْزورُن اليوْم؟‌,Will you visit them today?,,,,,,,,,3211
ـنا,(possessive) our;(object) us,,pronoun; pl.,,,,,,,3212
بَيْتْنا قديم.‌,Our house is old.,,,,,,,,,3213
هوْل جيرانّا.‌,These are our neighbors.,,,,,,,,,3214
فيك تْساعِدْنا؟‌,Can you help us?,,,,,,,,,3215
ناجِح,successful,,adjective,elative,أنْجح,,,,,3216
هُوِّ رِجّال ناجِح.‌,He is a successful man.,,,,,,,,,3217
نادي,gym,,noun,plural,نَوادي,,,,,3218
بْيِرْفع أَوْزان بِالنّادي.‌,He lifts weights in the gym.,,,,,,,,,3219
نار,fire,,noun; f.,plural,نيران,,,,,3220
الِوْلاد كانوا عم يِلْعبوا بِالنّار.‌,The children were playing with fire.,,,,,,,,,3221
ناس,people,,plural noun,,,,,,,3222
كْتير ناس إجوا عالحفْلِة.‌,Many people came to the party.,,,,,,,,,3223
ناسب,fit;be suitable (for);be appropriate (for),,verb,imperfect,يْناسِب,,,,,3224
البنْطلوْن ناسبو.‌,The pants fit him.,,,,,,,,,3225
ناشِف,dry;arid,,adjective,elative,أنْشف,,,,,3226
البلد عِنْدو طقِس ناشِف.‌,The country has a dry climate.,,,,,,,,,3227
ناصِح,fat,,adjective,elative,أنْصح,,,,,3228
هُوِّ ناصِح لِأنّ بْياكُل كْتير.‌,He is fat because he eats a lot.,,,,,,,,,3229
نام,sleep;go to sleep;go to bed,,verb,imperfect,يْنام,,,,,3230
ما بْنام مْنيح بِاللّيْل.‌,I don't sleep well at night.,,,,,,,,,3231
نِمِت مْأخّر مْبارِح.‌,I went to bed late last night.,,,,,,,,,3232
نبات,plants;greenery,,noun,,,,,,,3233
عِنْدي نبات بِمكْتبي.‌,I have plants in my office.,,,,,,,,,3234
نْبسط بِـ,enjoy,,verb,imperfect,يِنْبِسِط,,,,,3235
نْبسط بِالحفْلِة.‌,He enjoyed the party.,,,,,,,,,3236
نبّش,search;look (for),,verb,imperfect,يْنبِّش,,,,,3237
نبّشِت مْنيح بسّ ما لْقيت مفاتيحي.‌,I searched hard but didn't find my keys.,,,,,,,,,3238
نْبيد,wine,,noun,,,,,,,3239
صبّيْت كاسِةْ نْبيد.‌,I poured a glass of wine.,,,,,,,,,3240
نْتبه,pay attention;be careful,,verb,imperfect,يِنْتِبِه,,,,,3241
نْتِبِه عالطّريق وسوق عَ مهِل.‌,Be careful on the road and drive slowly.,,,,,,,,,3242
